query,url,title,upload_date,channel,views,likes,dislikes,comment_count,comment_text,comment_author,comment_date,comment_likes,DATE
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,"Happy Birthday, Kevin, I hope you have a great day.",Edward Williams,2021-01-16T22:47:01Z,0,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,"The Onion prediction: ""Marines to wear KN95 masks for any 2021 invasions"" : D",Pete Stanton,2021-01-15T21:50:29Z,6,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,happy birthday Kevin!,Patrick Chan,2021-01-15T21:29:35Z,3,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,"I gotta say, I have never had so much fun watching TV. Well, at least since the days when I watched TV with other people",Pete Stanton,2021-01-15T21:48:46Z,3,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,Is this a speech from yesterday or is he speaking now,Felix Ruiz,2021-01-15T21:25:07Z,10,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,I have sleep apnea and he makes me so sleepy to listen to,John R Bach,2021-01-15T22:55:22Z,15,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,"I’m blessed with a wife from another country, we receive a monthly delivery of masks, sanitizers and other ppe for free. And to top it off, her taxes are lower",richard gould,2021-01-16T01:12:14Z,0,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,Won't see me getting the shot,Keith Clampitt,2021-01-16T03:59:13Z,2,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,If you have to explain to grown people How to wear a mask then we have problems worse than Covid,Tony Arnone,2021-01-16T00:38:49Z,2,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,I'm also entitled to make my own decisions.  And I do.,Wolffenhaus Merry,2021-01-15T21:51:07Z,2,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,If anybody ever get a chance to ask a question the first question should be  “how come you’re so afraid to take questions and so often walk off the stage like we mean nothing to you.?”,Shawn Stoik,2021-01-16T00:06:34Z,6,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,"Awesome logic I never thought at such a high level, this vaccination program is the way to go!",Steven Heckler,2021-01-16T16:22:42Z,0,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=1gELNjvvIKw,Biden LIVE Remarks & Covid Vaccine Plan | Jan 15,2021-01-15T21:19:37Z,Meet Kevin,87447,2948,309,915,I remember when they mass vaccinated us for smallpox,cynthia kidd,2021-01-16T00:38:02Z,0,2021-01-15 21:19:37+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,All my family of 26 got jabs & only 3 got autism! Can't wait for new v2 vaccine so we can all be safe!,Petr,2021-01-15T22:06:23Z,4,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,I had first dose yesterday then after 24 hours I didnt feel anything side effects. Should I be worried or no? Please need some help.Thanks a lot..,Richard Tenorio,2021-03-16T09:44:14Z,0,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,I remember when smallpox vaccination was mandated. We lined up in the gym at school and let them poke our arm. Your welcome.,JustTrollingAlong,2021-02-01T12:35:54Z,11,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,That thumbnail tho,BlueRidge Rails,2021-01-15T21:40:39Z,2,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,"Got ""warp-speed""?",Hank Terreros,2021-01-15T21:22:36Z,2,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,I will not be getting this crap the government has told to many lies in the past to trust this no thank you 😂,Immortal Hour,2021-03-11T03:20:08Z,0,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,I had the side effects like body aches and such the first shot. We will see tomorrow if the pattern is correct and the second one wont be bad since first one qas,Moon Starr,2021-01-31T00:32:38Z,2,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,Dose # 1 of Pfizer vaccine already confers 92 % efficacy.  Why need Dose # 2 to get 95% efficacy  ?  A mere 3 points. The Johnson and Johnson vaccine give 72 % efficacy and approved for just one shot.,Manuel Moraleda,2021-03-02T02:44:23Z,0,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,I'm only here for the gorgeous doctor 😍❤💕👀,kid n'play,2021-01-17T07:20:34Z,8,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,Every day there’s a pop-up on my phone indicating all the new infections and all the deaths caused by Covid-19; Why is there no reported data on deaths caused by the administration of the covid19 shot?,Polishedbrother,2021-01-22T15:59:29Z,4,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,Is he still alive?,N Esq,2021-02-11T16:48:48Z,0,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,Oh! 😉 I don't even have any children to bring to you 😕,EmbracingElevation,2021-02-02T19:24:36Z,1,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,"¿Por qué se amotinan las gentes, ¿Y los pueblos piensan cosas vanas? 2 Se levantarán los reyes de la tierra, Y príncipes consultarán unidos Contra Jehová y contra su ungido (JESUS), diciendo:  3 Rompamos sus ligaduras, Y echemos de nosotros sus cuerdas.  4 El que mora en los cielos se reirá; El Señor se burlará de ellos.  5 Luego hablará a ellos en su furor, Y los turbará con su ira. Salmo 2: 1-5",Walter Zepeda,2021-01-16T22:31:38Z,0,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,Cant sue the company  If some one dies or get sick or injured   People still getting the shot put there life at risk for dying or getting sick or injured   My aunt got her she is fine but not everyone comes out ok on the shot,Rosanna Miranda,2021-03-03T00:18:32Z,0,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,"Well, he got his second shot and is still alive.  Unlike some.",Bonnie Dunbar,2021-01-18T02:23:01Z,2,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,You are free to do as you’re told.,Luxr Remodeling Professionals,2021-02-12T13:00:29Z,1,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,"Democrat voters are just people who are walking around in a haze, just wanting to be lead around like cattle............Thats what there doing now as you watch this. Your in that haze right now. Its too late you have chosen your path. GOOD LUCK. The sad thing is you dont realise what you have done.",solomon,2021-01-15T21:34:43Z,4,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,Same 12 hour madness,Angie B Simmons,2021-01-16T05:39:07Z,1,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=NDA1ZPFTN8g,Doctor discusses COVID-19 vaccine after receiving key second dose,2021-01-15T21:19:48Z,CBS News,11252,112,15,61,"I was so ill after the 1st one, I dont know whether to risk the 2nd",Lynn O'MARA,2021-03-16T00:08:57Z,0,2021-01-15 21:19:48+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,I'm a CNA and so far a few employees have gotten the vaccine and they are fine. This woman is dumb.,C S,2021-01-16T07:23:15Z,10,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Im very real😂😂😂😂,Nika Ghambarashvili,2021-01-16T09:36:20Z,2,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,SLANDER,Bridget Droblyn-Clark,2021-02-24T22:06:31Z,0,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,So pathetic.,Kalani,2021-01-15T22:15:34Z,20,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Is this some new dance moves?,Tim,2021-01-16T03:49:53Z,6,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,I doubt on Monday you were a functioning adult,Bruce Molnar,2021-01-15T23:47:34Z,87,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,"People, don't dislike the video, it's not from her, it's making fun of her",PurplePumkiin,2021-01-15T22:35:07Z,67,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,That's not how a sezure works...that's not how it works at all,Dont Care,2021-01-16T04:57:36Z,40,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,"She probably had no problem marching on the capitol though... and yelling ""Stop the Steal!"" lol.",Spy,2021-01-16T07:53:06Z,17,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,"She reminds me of my nephew when he has to use the restroom, but has to wait for someone to take him.",The Whiteboard,2021-01-15T23:37:37Z,49,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,And I'm very real...,Zach Amdurer,2021-01-16T07:36:28Z,3,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Her motor functions work fine when she needs to move her hair but then not when she starts Krumping,Reaching for enlightenment,2021-01-16T10:04:57Z,16,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,There is a small part of me that misses FB rn.,Refurbished Prototype,2021-01-16T09:19:10Z,0,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Sounds like she's reading a script,Zombieboss2002,2021-01-16T03:37:56Z,3,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,"""I'm Shauna Stelton, and I am real"" wow",Liam Donahue,2021-01-16T09:38:51Z,3,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,So fake,Gen Z Perspective,2021-01-15T21:57:33Z,40,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,"Well, she walks with the exaggerated swagger of a black teen now.",JeiCiGi Music GCG,2021-03-11T18:23:08Z,0,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,yo what song she bopping to?,Twitchy Artist,2021-03-10T22:28:56Z,0,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,"Who practiced, scripted and had her make a clown of herself on video? Please say she just want to shake a move.",Mali Grish,2021-01-16T03:43:18Z,9,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,🤡🤡🤡🤡🤡😂😂😂😂😂😂,Myron Geinz,2021-01-15T23:07:25Z,12,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,I can't stop laughing🤣🤣🤣her movements are so fake!!!,Rob Armstead,2021-01-16T06:31:24Z,9,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Wow that is so offensive to people who do have legit seizures. 🤬😡🤬😡🤬,kazekanata,2021-01-19T01:22:51Z,6,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,I rather have her shakes than the trump virus,juanirdag,2021-01-16T03:25:52Z,2,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Sadly this is real. Look her up on Facebook...Shawn Skelton,It's flat out plane,2021-01-20T04:38:00Z,1,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,I live with someone who actually has a seizure disorder. This video is so fake and disgusting,Degtyarve,2021-01-26T00:54:08Z,1,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Fake!,J. DiRESiRE,2021-02-05T07:05:55Z,1,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Is this shit real??,Jessica Rodriguez,2021-01-19T01:40:22Z,1,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,Well yeah it must be exhausting.. to fake this shit. What a maniac.,Not Troy,2021-01-17T23:37:41Z,2,2021-01-15 21:22:28+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=YlgUGRS6dJo,Karen Fakes Seizures To Spread Covid Vaccine Misinformation,2021-01-15T21:22:28Z,The Karen Repository,10041,158,88,122,She looks like shes trying to resist the urge to get up and dance.,LameBrane,2021-01-26T01:55:02Z,1,2021-01-15 21:22:28+00:00
